wavenumber,abs,,
10412.56815,1.01381,61.66856,58.89699907
10412.53015,0.98057,62.46632,59.27672815
10412.49215,1.01597,61.61672,58.87223879
10412.45215,0.99446,62.13296,59.11834741
10412.40415,0.98816,62.28416,59.19023568
10412.35115,1.00291,61.93016,59.02178835
10412.32115,1.00024,61.99424,59.05231579
10412.29715,0.98639,62.32664,59.21041716
10412.28415,1.00531,61.87256,58.99433447
10412.25915,0.97481,62.60456,59.34228256
10412.22215,0.97764,62.53664,59.31008346
10412.19015,0.99628,62.08928,59.0975634
10412.15615,0.99593,62.09768,59.10156089
10412.12515,0.9893,62.2568,59.1772338
10412.09815,0.99023,62.23448,59.16662488
10412.06715,1.0011,61.9736,59.0424847
10412.02715,1.00758,61.81808,58.96835592
10411.99315,0.99644,62.08544,59.09573589
10411.96215,1.02931,61.29656,58.71908974
10411.92315,1.0149,61.6424,58.8845056
10411.88715,1.00642,61.84592,58.98163273
10411.85315,1.01258,61.69808,58.91109403
10411.82015,0.99271,62.17496,59.13832514
10411.78815,0.9986,62.0336,59.0710589
10411.75515,0.99608,62.09408,59.09984772
10411.72115,1.01019,61.75544,58.93847216
10411.68715,0.98804,62.28704,59.19160413
10411.64815,0.9904,62.2304,59.16468541
10411.61215,0.99827,62.04152,59.07482967
10411.55515,1.00664,61.84064,58.97911495
10411.50915,0.9616,62.9216,59.49235245
10411.47215,0.99463,62.12888,59.11640635
10411.44815,1.00787,61.81112,58.96503625
10411.44315,1.01561,61.62536,58.87636623
10411.41215,1.00786,61.81136,58.96515072
10411.37715,0.98941,62.25416,59.17597908
10411.34115,1.01159,61.72184,58.9224363
10411.30915,1.00583,61.86008,58.98838445
10411.28715,0.98595,62.3372,59.21543295
10411.25215,0.98329,62.40104,59.24574668
10411.21215,0.98657,62.32232,59.20836512
10411.17415,0.98499,62.36024,59.22637504
10411.13915,1.00839,61.79864,58.95908327
10411.10615,0.98445,62.3732,59.23252907
10411.07315,0.98818,62.28368,59.1900076
10411.04115,0.99694,62.07344,59.09002454
10411.00815,0.98354,62.39504,59.24289831
10410.97715,1.00327,61.92152,59.01767108
10410.94315,1.02221,61.46696,58.80065051
10410.90815,0.99812,62.04512,59.07654357
10410.87115,0.99287,62.17112,59.13649888
10410.83315,0.97164,62.68064,59.37832938
10410.79315,1.0227,61.4552,58.7950253
10410.75115,0.97797,62.52872,59.30632766
10410.70115,1.03062,61.26512,58.70402882
10410.66315,1.00684,61.83584,58.97682596
10410.63415,1.00146,61.96496,59.03836888
10410.61715,0.99445,62.1332,59.11846158
10410.60115,0.99956,62.01056,59.06008805
10410.56715,0.99058,62.22608,59.16263179
10410.52915,0.99709,62.06984,59.08831103
10410.49915,0.98934,62.25584,59.17677754
10410.46315,1.00195,61.9532,59.03276633
10410.42215,0.98753,62.29928,59.19741971
10410.37615,0.99351,62.15576,59.1291933
10410.33915,1.01194,61.71344,58.91842666
10410.30915,0.98699,62.31224,59.20357675
10410.28815,0.99929,62.01704,59.06317381
10410.25715,1.00997,61.76072,58.94099168
10410.22515,0.99884,62.02784,59.06831638
10410.19215,1.00974,61.76624,58.94362561
10410.16115,1.01472,61.64672,58.88656893
10410.12715,1.01467,61.64792,58.88714206
10410.09615,1.03366,61.19216,58.6690634
10410.05915,1.01238,61.70288,58.91338558
10410.02315,0.98734,62.30384,59.19958615
10409.98715,0.99613,62.09288,59.09927665
10409.94915,0.98078,62.46128,59.27433677
10409.91415,1.00569,61.86344,58.98998644
10409.85215,0.98647,62.32472,59.20950515
10409.80015,0.98278,62.41328,59.25155694
10409.77115,1.00607,61.85432,58.98563808
10409.75115,0.98074,62.46224,59.27479228
10409.75115,0.99292,62.16992,59.13592817
10409.71615,0.99443,62.13368,59.11868994
10409.67615,0.9912,62.2112,59.15555764
10409.63815,0.99548,62.10848,59.10670013
10409.60115,1.01472,61.64672,58.88656893
10409.56615,0.99803,62.04728,59.07757189
10409.52915,0.98399,62.38424,59.23777089
10409.49515,1.01289,61.69064,58.90754196
10409.46915,0.99374,62.15024,59.12656763
10409.44515,0.9836,62.3936,59.24221468
10409.41215,1.00575,61.862,58.98929988
10409.37915,1.01714,61.58864,58.85882262
10409.34515,0.97133,62.68808,59.38185329
10409.30815,0.99942,62.01392,59.06168809
10409.27715,0.99579,62.10104,59.10315981
10409.23815,0.99015,62.2364,59.16753755
10409.19515,1.01101,61.73576,58.92908026
10409.16015,1.01427,61.65752,58.89172692
10409.12615,0.98642,62.32592,59.21007516
10409.08915,1.00196,61.95296,59.03265198
10409.05215,0.98081,62.46056,59.27399514
10409.01715,1.0288,61.3088,58.72495211
10408.97215,0.98707,62.31032,59.20266464
10408.91515,0.98763,62.29688,59.19627944
10408.91115,1.00547,61.86872,58.99250376
10408.89615,1.01645,61.6052,58.86673509
10408.85515,1.00212,61.94912,59.03082246
10408.82515,1.01029,61.75304,58.93732688
10408.77815,0.96933,62.73608,59.40458316
10408.74415,1.00385,61.9076,59.0110371
10408.71115,0.98404,62.38304,59.23720115
10408.67915,1.00293,61.92968,59.02155962
10408.65415,1.01857,61.55432,58.84242092
10408.62415,1.01481,61.64456,58.88553727
10408.59515,0.99261,62.17736,59.13946652
10408.56015,0.996,62.096,59.10076142
10408.52415,0.97521,62.59496,59.33773251
10408.48415,0.98124,62.45024,59.26909819
10408.44815,0.97485,62.6036,59.34182758
10408.41415,1.00936,61.77536,58.94797706
10408.38015,0.95413,63.10088,59.57704675
10408.34415,0.98973,62.24648,59.17232884
10408.31015,0.99301,62.16776,59.13490086
10408.27415,0.99224,62.18624,59.14368944
10408.23715,0.99098,62.21648,59.15806792
10408.20415,0.99289,62.17064,59.1362706
10408.15715,0.97267,62.65592,59.36661941
10408.11215,1.00499,61.88024,58.99799573
10408.06215,1.01593,61.61768,58.87269741
10408.05615,0.99174,62.19824,59.1493956
10408.04215,0.99777,62.05352,59.08054248
10408.00315,1.01084,61.73984,58.93102748
10407.96915,1.00589,61.85864,58.98769787
10407.93615,0.99962,62.00912,59.0594023
10407.90015,1.00143,61.96568,59.03871188
10407.86915,1.01046,61.74896,58.93537987
10407.84415,1.00561,61.86536,58.99090184
10407.81015,0.9872,62.3072,59.20118242
10407.76515,1.02094,61.49744,58.81522762
10407.72615,0.99615,62.0924,59.09904822
10407.70115,0.99374,62.15024,59.12656763
10407.66215,1.01678,61.59728,58.862951
10407.62815,0.99047,62.22872,59.16388679
10407.59515,1.01571,61.62296,58.87521974
10407.56315,1.02122,61.49072,58.81201408
10407.53115,0.98594,62.33744,59.21554695
10407.49715,0.98788,62.29088,59.19342869
10407.46515,1.02924,61.29824,58.71989441
10407.42915,1.00331,61.92056,59.01721359
10407.39515,0.99407,62.14232,59.12280017
10407.35215,1.01345,61.6772,58.90112478
10407.30815,0.99562,62.10512,59.1051013
10407.26015,1.04474,60.92624,58.54144686
10407.21115,1.01097,61.73672,58.92953843
10407.19315,1.00735,61.8236,58.97098863
10407.17315,0.9891,62.2616,59.17951504
10407.15715,1.0038,61.9088,59.01160903
10407.12515,0.9849,62.3624,59.22740075
10407.08915,0.99427,62.13752,59.12051674
10407.05015,0.98821,62.28296,59.18966548
10407.00815,0.99271,62.17496,59.13832514
10406.97115,1.01143,61.72568,58.92426919
10406.93315,1.00487,61.88312,58.99936864
10406.90115,1.00634,61.84784,58.98254827
10406.87815,0.98896,62.26496,59.18111185
10406.84715,1.00362,61.91312,59.01366791
10406.81515,1.00475,61.886,59.00074152
10406.78115,0.9931,62.1656,59.13387354
10406.74915,0.97942,62.49392,59.28982206
10406.71715,1.00935,61.7756,58.94809157
10406.67815,0.99743,62.06168,59.08442688
10406.64015,0.99986,62.00336,59.05665924
10406.60415,0.9739,62.6264,59.35263263
10406.56715,0.98701,62.31176,59.20334872
10406.53415,1.02049,61.50824,58.82039187
10406.50215,0.99455,62.1308,59.1173198
10406.46315,0.96948,62.73248,59.40287872
10406.42215,0.99117,62.21192,59.15589996
10406.36415,0.99794,62.04944,59.07860019
10406.34015,1.00288,61.93088,59.02213144
10406.33215,1.00408,61.90208,59.00840618
10406.29615,0.98625,62.33,59.21201314
10406.25815,0.99413,62.14088,59.12211515
10406.22015,1.0171,61.5896,58.85928134
10406.18215,1.0264,61.3664,58.75253186
10406.14815,1.01657,61.60232,58.86535908
10406.11615,0.98047,62.46872,59.27786686
10406.08415,0.99633,62.08808,59.09699231
10406.06315,1.01208,61.71008,58.91682272
10406.03215,0.99959,62.00984,59.05974517
10405.99815,1.01515,61.6364,58.88163975
10405.96215,0.98493,62.36168,59.22705885
10405.91715,1.00175,61.958,59.03505315
10405.88515,1.02421,61.41896,58.77768709
10405.85215,1.02496,61.40096,58.7690735
10405.82015,0.9907,62.2232,59.16126266
10405.78415,0.97974,62.48624,59.28617883
10405.75015,0.99714,62.06864,59.08773985
10405.71415,0.96488,62.84288,59.45512594
10405.68015,0.96322,62.88272,59.4739691
10405.64415,0.98034,62.47184,59.27934716
10405.60415,1.02953,61.29128,58.7165607
10405.55515,0.9901,62.2376,59.16810796
10405.50615,1.00748,61.82048,58.96950059
10405.48415,1.00947,61.77272,58.94671747
10405.48115,0.97619,62.57144,59.32658342
10405.44115,0.99932,62.01632,59.06283095
10405.40815,0.99198,62.19248,59.14665671
10405.36615,0.9929,62.1704,59.13615645
10405.33215,0.99723,62.06648,59.0867117
10405.29915,0.97426,62.61776,59.34853831
10405.27615,0.97614,62.57264,59.3271523
10405.24615,1.01172,61.71872,58.92094704
10405.20715,1.01533,61.63208,58.87957626
10405.17215,0.99871,62.03096,59.06980193
10405.14015,0.9803,62.4728,59.27980263
10405.10015,1.00599,61.85624,58.98655355
10405.06715,0.98871,62.27096,59.1839632
10405.03415,1.00895,61.7852,58.9526717
10405.00215,1.00311,61.92536,59.01950101
10404.97015,0.9956,62.1056,59.10532971
10404.93415,1.0052,61.8752,58.99559306
10404.90115,1.0069,61.8344,58.97613924
10404.86315,1.00579,61.86104,58.98884217
10404.82515,1.00998,61.76048,58.94087716
10404.79015,1.04104,61.01504,58.5840934
10404.75315,0.98237,62.42312,59.25622752
10404.70415,0.99599,62.09624,59.10087563
10404.64915,1.00127,61.96952,59.04054116
10404.62915,1.00908,61.78208,58.95118319
10404.61915,0.98854,62.27504,59.18590204
10404.59415,0.9987,62.0312,59.0699162
10404.56015,1.01016,61.75616,58.93881573
10404.52815,1.01674,61.59824,58.86340969
10404.49715,0.97493,62.60168,59.34091759
10404.46315,1.00318,61.92368,59.01870043
10404.42915,1.00296,61.92896,59.02121652
10404.38715,1.00649,61.84424,58.98083163
10404.33915,0.98811,62.28536,59.19080587
10404.30915,1.01038,61.75088,58.93629612
10404.28315,0.99627,62.08952,59.09767762
10404.25115,0.99991,62.00216,59.05608775
10404.21815,1.00709,61.82984,58.97396459
10404.18515,1.02357,61.43432,58.78503636
10404.15315,0.98377,62.38952,59.24027768
10404.12015,1.00152,61.96352,59.03768288
10404.08615,1.01761,61.57736,58.85343236
10404.05615,0.98036,62.47136,59.27911943
10404.01815,0.98926,62.25776,59.17769005
10403.98315,1.00084,61.97984,59.04545706
10403.94815,1.02542,61.38992,58.76378987
10403.90415,1.02361,61.43336,58.78457706
10403.86715,0.98862,62.27312,59.18498965
10403.81015,0.99917,62.01992,59.0645452
10403.75215,1.02597,61.37672,58.75747187
10403.75215,1.02174,61.47824,58.80604561
10403.74615,1.02538,61.39088,58.76424934
10403.71115,1.0106,61.7456,58.93377639
10403.67615,1.00188,61.95488,59.03356672
10403.63015,1.00472,61.88672,59.00108474
10403.60115,1.00897,61.78472,58.9524427
10403.56615,0.98094,62.45744,59.27251471
10403.53015,0.99827,62.04152,59.07482967
10403.49215,0.99567,62.10392,59.10453028
10403.46815,0.99177,62.19752,59.14905325
10403.44015,0.9988,62.0288,59.06877348
10403.40715,0.98963,62.24888,59.17346956
10403.37515,1.00682,61.83632,58.97705486
10403.34015,0.98021,62.47496,59.28082742
10403.30515,0.97727,62.54552,59.31429423
10403.26915,1.0033,61.9208,59.01732796
10403.22315,1.00236,61.94336,59.02807806
10403.19015,1.01117,61.73192,58.92724752
10403.15715,0.96827,62.76152,59.41662646
10403.12115,0.99299,62.16824,59.13512915
10403.08815,0.98344,62.39744,59.24403767
10403.04915,0.97446,62.61296,59.34626357
10403.00615,0.98031,62.47256,59.27968876
10402.96815,0.99227,62.18552,59.14334705
10402.92915,0.98276,62.41376,59.25178478
10402.91615,1.01301,61.68776,58.90616691
10402.89915,1.01984,61.52384,58.82785055
10402.86115,0.99743,62.06168,59.08442688
10402.81815,1.00422,61.89872,59.00680469
10402.78915,0.9893,62.2568,59.1772338
10402.75415,0.99204,62.19104,59.14597197
10402.71015,1.00964,61.76864,58.94477076
10402.67515,0.99968,62.00768,59.05871655
10402.64415,0.98407,62.38232,59.2368593
10402.62315,0.98392,62.38592,59.23856852
10402.58915,0.97206,62.67056,59.37355472
10402.55815,0.98761,62.29736,59.1965075
10402.52515,0.98816,62.28416,59.19023568
10402.48515,1.00076,61.98176,59.04637161
10402.45115,0.98862,62.27312,59.18498965
10402.41615,0.9929,62.1704,59.13615645
10402.38115,1.0017,61.9592,59.03562484
10402.34515,0.98503,62.35928,59.22591916
10402.30915,0.97846,62.51696,59.30075042
10402.27215,1.04759,60.85784,58.50857629
10402.23815,0.98695,62.3132,59.2040328
10402.20315,0.97932,62.49632,59.29096053
10402.15815,1.00825,61.802,58.96068605
10402.11015,0.98436,62.37536,59.23355468
10402.06715,0.99559,62.10584,59.10544391
10402.06515,0.98862,62.27312,59.18498965
10402.04415,1.00956,61.77056,58.94568687
10402.00715,0.99642,62.08592,59.09596433
10401.97215,0.98991,62.24216,59.17027548
10401.93315,0.99361,62.15336,59.12805172
10401.89515,0.97964,62.48864,59.28731736
10401.86115,1.00546,61.86896,58.99261818
10401.82915,0.99746,62.06096,59.08408415
10401.80715,0.98207,62.43032,59.25964478
10401.77415,0.97151,62.68376,59.37980717
10401.74415,0.98333,62.40008,59.24529095
10401.71215,1.0061,61.8536,58.98529478
10401.67215,0.98303,62.40728,59.24870885
10401.63115,0.98895,62.2652,59.18122591
10401.59715,1.00633,61.84808,58.98266271
10401.56515,1.02626,61.36976,58.75414028
10401.52715,0.9866,62.3216,59.2080231
10401.49515,0.99501,62.11976,59.1120673
10401.46215,1.01979,61.52504,58.82842425
10401.43015,1.00178,61.95728,59.03471013
10401.39615,0.99934,62.01584,59.06260238
10401.36215,1.02045,61.5092,58.82085089
10401.32415,0.96601,62.81576,59.44229555
10401.28015,0.99555,62.1068,59.10590072
10401.22615,0.99666,62.08016,59.09322296
10401.18215,0.98748,62.30048,59.19798983
10401.17915,1.01134,61.72784,58.92530017
10401.15415,0.98086,62.45936,59.27342575
10401.11715,0.99804,62.04704,59.07745763
10401.08115,1.00554,61.86704,58.99170281
10401.04815,1.00688,61.83488,58.97636815
10401.01415,0.97437,62.61512,59.34728722
10400.98815,0.97883,62.50808,59.29653868
10400.96015,1.00753,61.81928,58.96892826
10400.92815,0.96728,62.78528,59.42787225
10400.89215,0.99226,62.18576,59.14346118
10400.85015,0.9793,62.4968,59.29118822
10400.81315,1.02032,61.51232,58.82234269
10400.78215,0.97888,62.50688,59.29596951
10400.74815,0.99849,62.03624,59.07231585
10400.71715,1.01155,61.7228,58.92289453
10400.68315,0.97438,62.61488,59.34717348
10400.65415,1.01105,61.7348,58.92862208
10400.61915,1.01141,61.72616,58.9244983
10400.58615,1.00269,61.93544,59.02430432
10400.55115,1.00811,61.80536,58.9622888
10400.51415,0.99982,62.00432,59.05711642
10400.47315,1.01179,61.71704,58.92014511
10400.42715,0.97024,62.71424,59.39424215
10400.36915,0.96349,62.87624,59.47090465
10400.33115,1.00971,61.76696,58.94396916
10400.32215,1.03466,61.16816,58.65755706
10400.30715,1.01101,61.73576,58.92908026
10400.27215,0.99879,62.02904,59.06888775
10400.23615,0.97202,62.67152,59.37400947
10400.20215,0.98668,62.31968,59.20711106
10400.17315,1.02108,61.49408,58.81362087
10400.14215,1.02817,61.32392,58.73219305
10400.11215,1.00645,61.8452,58.98128941
10400.07515,0.97463,62.60888,59.34432997
10400.04215,0.99069,62.22344,59.16137676
10400.00415,1.00028,61.99328,59.05185857
10399.96815,0.97807,62.52632,59.30518949
10399.93415,1.00297,61.92872,59.02110216
10399.90215,0.98944,62.25344,59.17563688
10399.86815,1.00394,61.90544,59.01000763
10399.83415,1.01092,61.73792,58.93011115
10399.79915,0.96391,62.86616,59.46613742
10399.76615,0.98327,62.40152,59.24597455
10399.73315,0.98922,62.25872,59.1781463
10399.69915,0.98712,62.30912,59.20209456
10399.66515,1.00379,61.90904,59.01172341
10399.62715,1.01837,61.55912,58.84471514
10399.58515,0.98654,62.32304,59.20870713
10399.54215,1.01052,61.74752,58.93469267
10399.49815,1.01562,61.62512,58.87625158
10399.47415,0.98622,62.33072,59.21235513
10399.46215,1.01532,61.63232,58.8796909
10399.42715,1.00484,61.88384,58.99971186
10399.39215,1.00607,61.85432,58.98563808
10399.35515,1.00456,61.89056,59.00291518
10399.32115,1.00332,61.92032,59.01709922
10399.29415,0.99555,62.1068,59.10590072
10399.26515,1.03991,61.04216,58.5971117
10399.22415,0.9887,62.2712,59.18407725
10399.18715,0.99792,62.04992,59.0788287
10399.14615,0.97589,62.57864,59.32999663
10399.11815,0.98153,62.44328,59.26579536
10399.09015,0.99088,62.21888,59.15920892
10399.05715,1.02223,61.46648,58.80042092
10399.02615,0.98032,62.47232,59.2795749
10398.99215,0.97791,62.53016,59.30701055
10398.95815,0.98011,62.47736,59.28196606
10398.92215,1.01788,61.57088,58.8503356
10398.88215,0.99595,62.0972,59.10133247
10398.84415,1.01655,61.6028,58.86558842
10398.80715,1.02401,61.42376,58.77998384
10398.77215,0.99506,62.11856,59.11149634
10398.73415,0.96424,62.85824,59.46239148
10398.69915,1.00082,61.98032,59.0456857
10398.65915,0.97474,62.60624,59.34307879
10398.62015,1.03212,61.22912,58.68677875
10398.60915,0.99946,62.01296,59.06123094
10398.58715,0.98308,62.40608,59.24813921
10398.55215,1.0046,61.8896,59.00245758
10398.52015,0.98165,62.4404,59.26442862
10398.48215,0.99208,62.19008,59.14551547
10398.44615,0.99604,62.09504,59.10030457
10398.40815,0.98594,62.33744,59.21554695
10398.36515,0.97031,62.71256,59.39344661
10398.33215,0.99802,62.04752,59.07768614
10398.30315,0.98337,62.39912,59.24483522
10398.27515,0.99039,62.23064,59.1647995
10398.24315,0.96948,62.73248,59.40287872
10398.21015,0.98189,62.43464,59.26169505
10398.17815,1.00645,61.8452,58.98128941
10398.14115,0.97514,62.59664,59.3385288
10398.10515,1.01497,61.64072,58.88370318
10398.07015,1.0141,61.6616,58.89367538
10398.03315,0.9983,62.0408,59.07448688
10398.00115,0.97301,62.64776,59.36275347
10397.96515,0.97034,62.71184,59.39310566
10397.93315,0.99166,62.20016,59.15030854
10397.89115,1.00845,61.7972,58.95839635
10397.85715,0.98145,62.4452,59.26670651
10397.81215,1.00903,61.78328,58.9517557
10397.76315,0.99552,62.10752,59.10624333
10397.76215,0.97809,62.52584,59.30496185
10397.73415,0.97678,62.55728,59.3198702
10397.70515,0.99796,62.04896,59.07837168
10397.67015,1.00524,61.87424,58.99513539
10397.63315,0.99795,62.0492,59.07848593
10397.59615,1.00366,61.91216,59.01321039
10397.55615,1.00517,61.87592,58.9959363
10397.51715,0.98904,62.26304,59.18019939
10397.48315,1.00531,61.87256,58.99433447
10397.46215,1.01705,61.5908,58.85985474
10397.42915,1.00075,61.982,59.04648592
10397.39715,0.97256,62.65856,59.3678701
10397.36315,1.01817,61.56392,58.84700927
10397.33215,1.01911,61.54136,58.83622609
10397.29915,0.99174,62.19824,59.1493956
10397.26515,0.97667,62.55992,59.32112187
10397.23115,1.00067,61.98392,59.04740045
10397.19015,0.99889,62.02664,59.06774501
10397.16015,0.98692,62.31392,59.20437484
10397.12315,1.02984,61.28384,58.71299686
10397.08515,0.97098,62.69648,59.38583164
10397.04915,0.98761,62.29736,59.1965075
10397.01215,0.97934,62.49584,59.29073283
10396.96815,0.99305,62.1668,59.13444428
10396.92215,1.0183,61.5608,58.8455181
10396.88415,0.98917,62.25992,59.17871661
10396.87815,1.04451,60.93176,58.54409876
10396.85615,1.00857,61.79432,58.95702248
10396.81915,1.01502,61.63952,58.88313001
10396.77915,0.9892,62.2592,59.17837443
10396.74215,1.00432,61.89632,59.00566075
10396.70615,1.0037,61.9112,59.01275286
10396.66415,1.00095,61.9772,59.04419955
10396.64115,0.99232,62.18432,59.1427764
10396.61715,1.00244,61.94144,59.02716324
10396.58615,1.00395,61.9052,59.00989324
10396.55215,1.01054,61.74704,58.9344636
10396.52115,0.99713,62.06888,59.08785408
10396.48815,1.00604,61.85504,58.98598139
10396.45315,0.9828,62.4128,59.2513291
10396.41815,1.00987,61.76312,58.94213688
10396.38215,0.98362,62.39312,59.2419868
10396.34715,0.983,62.408,59.24905063
10396.31415,0.99636,62.08736,59.09664965
10396.28215,1.00443,61.89368,59.00440238
10396.24215,0.98956,62.25056,59.17426806
10396.20015,1.00846,61.79696,58.95828186
10396.15615,1.00806,61.80656,58.96286119
10396.11315,1.00084,61.97984,59.04545706
10396.06415,0.99803,62.04728,59.07757189
10396.02815,1.01579,61.62104,58.87430254
10396.01415,0.98074,62.46224,59.27479228
10396.00615,0.98919,62.25944,59.17848849
10395.97715,0.98931,62.25656,59.17711973
10395.93815,0.98899,62.26424,59.18076968
10395.90815,1.00339,61.91864,59.0162986
10395.87315,1.01586,61.61936,58.87349998
10395.83415,0.99418,62.13968,59.1215443
10395.79915,1.00964,61.76864,58.94477076
10395.77715,0.98733,62.30408,59.19970017
10395.74415,1.00587,61.85912,58.98792673
10395.71115,0.99645,62.0852,59.09562167
10395.67815,1.01354,61.67504,58.90009338
10395.64415,1.02807,61.32632,58.73334232
10395.60615,1.00555,61.8668,58.99158838
10395.56615,0.9717,62.6792,59.37764731
10395.52815,0.98714,62.30864,59.20186652
10395.49415,0.9893,62.2568,59.1772338
10395.46115,1.02191,61.47416,58.80409425
10395.42815,1.00529,61.87304,58.99456331
10395.39515,0.96594,62.81744,59.44309043
10395.36315,1.01062,61.74512,58.93354732
10395.32915,0.99966,62.00816,59.05894513
10395.29315,0.98107,62.45432,59.27103424
10395.25115,0.98594,62.33744,59.21554695
10395.19815,0.96499,62.84024,59.45387708
10395.16215,0.99646,62.08496,59.09550744
10395.15315,0.99103,62.21528,59.15749741
10395.13615,0.9964,62.0864,59.09619277
10395.09315,0.99779,62.05304,59.08031398
10395.05515,0.98938,62.25488,59.17632128
10395.02215,1.01681,61.59656,58.86260698
10394.98815,0.97834,62.51984,59.30211632
10394.95315,0.98862,62.27312,59.18498965
10394.92715,1.00878,61.78928,58.95461814
10394.89715,0.99395,62.1452,59.12417018
10394.86415,0.99088,62.21888,59.15920892
10394.83315,0.98521,62.35496,59.22386765
10394.79915,0.99778,62.05328,59.08042823
10394.76115,0.96926,62.73776,59.40537854
10394.72615,0.98829,62.28104,59.18875315
10394.68615,1.01055,61.7468,58.93434907
10394.65315,1.01492,61.64192,58.88427634
10394.62215,0.9991,62.0216,59.06534517
10394.59015,0.97273,62.65448,59.3659372
10394.55815,0.98124,62.45024,59.26909819
10394.52115,0.99825,62.042,59.07505819
10394.48615,0.99886,62.02736,59.06808783
10394.44615,0.97777,62.53352,59.30860393
10394.40015,0.99048,62.22848,59.1637727
10394.34915,0.99882,62.02832,59.06854493
10394.31515,0.98491,62.36216,59.22728679
10394.29715,0.98237,62.42312,59.25622752
10394.29315,0.98399,62.38424,59.23777089
10394.25215,0.97397,62.62472,59.35183653
10394.21315,0.99504,62.11904,59.11172473
10394.18215,0.98517,62.35592,59.22432355
10394.14215,0.99098,62.21648,59.15806792
10394.10615,1.03664,61.12064,58.63476784
10394.08015,0.98765,62.2964,59.19605139
10394.05415,1.01233,61.70408,58.91395845
10394.01915,0.98809,62.28584,59.19103395
10393.98915,0.96007,62.95832,59.50970929
10393.95715,1.00673,61.83848,58.97808491
10393.92115,1.00815,61.8044,58.96183087
10393.88815,1.01064,61.74464,58.93331825
10393.84815,0.99975,62.006,59.05791649
10393.81115,0.99385,62.1476,59.12531184
10393.77915,1.02684,61.35584,58.74747654
10393.73915,0.9748,62.6048,59.34239631
10393.70615,1.00559,61.86584,58.99113069
10393.67315,1.0338,61.1888,58.66745265
10393.64315,0.97722,62.54672,59.31486323
10393.60815,0.98494,62.36144,59.22694488
10393.56815,0.94951,63.21176,59.62936776
10393.52915,0.97176,62.67776,59.37696523
10393.47415,0.97311,62.64536,59.36161639
10393.43615,1.00044,61.98944,59.05002964
10393.42315,1.00041,61.99016,59.05037256
10393.40515,1.00238,61.94288,59.02784936
10393.36515,1.00501,61.87976,58.99776691
10393.32315,1.00246,61.94096,59.02693453
10393.29615,0.99675,62.078,59.09219492
10393.26415,0.98531,62.35256,59.2227279
10393.22815,0.98547,62.34872,59.22090425
10393.20115,0.98456,62.37056,59.23127552
10393.17715,0.99586,62.09936,59.10236036
10393.14715,1.01354,61.67504,58.90009338
10393.11515,1.01386,61.66736,58.89642604
10393.07815,0.99137,62.20712,59.15361781
10393.04415,1.00388,61.90688,59.01069395
10393.00415,0.9767,62.5592,59.32078051
10392.96715,0.99802,62.04752,59.07768614
10392.93615,0.99726,62.06576,59.08636899
10392.89915,0.97666,62.56016,59.32123566
10392.86615,0.98967,62.24792,59.17301327
10392.83115,1.00199,61.95224,59.03230895
10392.79515,0.9934,62.1584,59.13044901
10392.75715,1.00878,61.78928,58.95461814
10392.71615,1.00168,61.95968,59.03585351
10392.67115,0.94128,63.40928,59.72245809
10392.62715,0.99185,62.1956,59.14814029
10392.59715,0.98593,62.33768,59.21566094
10392.57915,1.00176,61.95776,59.03493881
10392.56515,0.97225,62.666,59.37139463
10392.53115,0.97952,62.49152,59.28868357
10392.49515,0.99563,62.10488,59.1049871
10392.46415,0.98738,62.30288,59.19913006
10392.42315,0.99974,62.00624,59.05803078
10392.38315,0.99497,62.12072,59.11252405
10392.35215,0.99289,62.17064,59.1362706
10392.33015,0.9857,62.3432,59.21828265
10392.30215,0.98565,62.3444,59.21885257
10392.27015,1.00055,61.9868,59.04877221
10392.23515,1.01471,61.64696,58.88668355
10392.19915,0.99218,62.18768,59.1443742
10392.16015,0.98382,62.38832,59.23970797
10392.12615,0.99637,62.08712,59.09653543
10392.09015,0.97492,62.60192,59.34103134
10392.05915,0.98031,62.47256,59.27968876
10392.02215,0.98611,62.33336,59.21360908
10391.98615,0.98772,62.29472,59.19525319
10391.95415,0.99387,62.14712,59.12508351
10391.91815,1.01395,61.6652,58.89539456
10391.88115,0.98579,62.34104,59.21725678
10391.83615,1.00117,61.97192,59.04168443
10391.78815,1.01302,61.68752,58.90605232
10391.74215,0.99705,62.0708,59.08876797
10391.72015,1.00873,61.79048,58.95519061
10391.70415,1.02037,61.51112,58.82176893
10391.69615,0.99858,62.03408,59.07128744
10391.65415,0.99718,62.06768,59.0872829
10391.62015,0.98715,62.3084,59.20175251
10391.59115,1.0016,61.9616,59.0367682
10391.54915,0.97372,62.63072,59.35467968
10391.51315,1.00705,61.8308,58.97442242
10391.47815,1.0135,61.676,58.90055178
10391.45515,1.00577,61.86152,58.98907102
10391.42515,0.98698,62.31248,59.20369076
10391.39015,1.01428,61.65728,58.89161231
10391.35315,1.00928,61.77728,58.94889312
10391.31215,1.00016,61.99616,59.05323022
10391.27915,1.0008,61.9808,59.04591434
10391.24715,0.99701,62.07176,59.08922491
10391.21215,0.99085,62.2196,59.15955122
10391.17815,1.00804,61.80704,58.96309015
10391.14715,1.00716,61.82816,58.97316339
10391.11215,1.00841,61.79816,58.9588543
10391.07815,1.00138,61.96688,59.03928353
10391.04215,0.98187,62.43512,59.26192285
10391.00515,0.99375,62.15,59.12645347
